1.84208,4.60757,6.921914175
5.65858,4.79996,4.188262466
6.35258,3.29085,4.41911178
2.90402,4.6122,2.473996008
3.23198,4.93989,0.363071508
1.24792,4.93268,3.659065326
1.9762,4.4349,1.760071103
2.23454,5.05547,1.44305849
2.98341,4.84046,4.476346266
2.9797,4.80671,3.907614298
2.11496,5.37374,7.046012871
2.1217,5.20854,7.759485452
1.51435,4.77003,3.37432139
2.16979,5.27435,5.205555797
0.41852,4.88313,3.354664346
2.47054,4.80419,5.160272912
4.06069,4.99504,6.490089594
3.00709,4.67898,3.382646681
0.66632,4.87188,0.768850671
3.16219,4.83658,1.262113902
0.51155,4.91053,6.722028377
3.13428,4.96178,6.919086237
2.04975,5.62414,1.859342488
0.66583,5.24399,1.34920777
1.01732,4.84474,3.182320369
2.17894,5.29759,4.581030037
2.85963,5.26042,6.967773123
1.30883,5.30159,0.488916082
0.99253,5.01567,7.293777423
1.40373,4.57528,6.882574891
2.66047,5.19624,6.090359321
2.79996,5.11526,1.502472602
2.06995,4.68467,6.400295792
3.29765,5.59206,7.724659114
1.89298,4.89043,3.48902315
2.55983,5.26398,6.468919411
1.15354,4.67867,5.814338342
2.25151,5.445,0.731289091
2.2096,4.91469,4.270487778
1.59142,4.83213,7.345824032
1.67838,5.26904,3.725706631
2.59149,4.92593,2.233275237
2.80996,5.5385,0.308764649
0.95312,5.58037,2.266281052
1.51775,5.03837,4.960562318
3.23114,5.7843,7.212563262
2.5418,4.81099,2.934412737
3.81423,4.73527,6.955627045
1.68496,4.59644,6.461710512
2.17777,4.86154,1.904028765
1.81733,5.13334,4.994556758
1.85777,4.86962,7.987374249
3.03084,5.24058,6.596991612
2.92658,5.09668,3.031686828
3.43494,5.34081,2.928291128
3.20367,4.85925,1.136393925
0.10512,4.72916,6.55768487
1.40598,5.06637,0.18359841
2.24185,4.92446,5.424627046
1.36678,5.26161,7.575664557
1.70725,4.04231,4.019401989
1.9191,5.57848,4.541253425
1.60157,4.64453,0.913151407
0.37963,5.26195,2.463380364
2.02135,4.41267,4.397780254
1.12037,5.20881,7.355951412
2.26901,4.61819,4.739213487
-0.24513,5.74019,0.865706213
2.12858,5.0115,7.224692957
1.8442,5.03154,0.064446585
2.32558,4.74868,5.704270934
1.52334,4.87916,6.731501903
1.02285,5.01051,7.433265311
